identifiant;libelle_du_site;caracteristique_du_site;adresse;complement_d_adresse;lieu_dit;code_postal;localite;pays;latitude;longitude;precision_du_geocodage;numero_de_telephone;identifiant_du_site;site_acores_de_rattachement;code_insee;latlong;dep
FONTENAY TRESIGNY BP;Bureau de Poste;24 AVENUE DU GENERAL DE GAULLE;;;77610;FONTENAY TRESIGNY;FRANCE;48.706758;2.86707;Géocodé au numéro;3631;14724A;;77192;48.706758, 2.86707;77
GRETZ ARMAINVILLIERS BP;Bureau de Poste;69 RUE DE PARIS;;;77220;GRETZ ARMAINVILLIERS;FRANCE;48.741013;2.736146;Géocodé au numéro;3631;14729A;;77215;48.741013, 2.736146;77
VILLENOY BP;Bureau de Poste;103 RUE ARISTIDE BRIAND;;;77124;VILLENOY;FRANCE;48.945334;2.865037;Géocodé au numéro;3631;14853A;;77513;48.945334, 2.865037;77
ANDRESY BP;Bureau de Poste;26 RUE DE L EGLISE;;;78570;ANDRESY;FRANCE;48.980896;2.059259;Géocodé au numéro;3631;14895A;;78015;48.980896, 2.059259;78
SAINT MAMMES BP;Bureau de Poste;123 RUE GRANDE;;;77670;ST MAMMES;FRANCE;48.3849;2.811326;Géocodé au numéro;3631;14811A;;77419;48.3849, 2.811326;77
COURTRY BP;Bureau de Poste;RUE DES ORMEAUX;;;77181;COURTRY;FRANCE;48.912894;2.597962;Géocodé au numéro;3631;14695A;;77139;48.912894, 2.597962;77
PARIS RPU PORTE DE CLICHY RP;Relais poste commerçant;183 TER AVENUE DE CLICHY;;;75017;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11726D;14172A;75117;;75
PARIS RPU MICHEL BIZOT RP;Relais poste commerçant;126 RUE DE PICPUS;;;75012;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11531D;14283A;75112;;75
CONGIS SUR THEROUANNE BP;Bureau de Poste;14 RUE DE LA POSTE;;;77440;CONGIS SUR THEROUANNE;FRANCE;49.00766;2.974915;Géocodé au numéro;3631;14689A;;77126;49.00766, 2.974915;77
PARIS CHAMBRE DE COMMERCE BP;Bureau de Poste;12 RUE BALZAC;;;75008;PARIS;FRANCE;48.873935;2.300711;Géocodé au numéro;3631;14269A;;75108;48.873935, 2.300711;75
PARIS BEAUBOURG BP;Bureau de Poste;90 RUE SAINT DENIS;;;75001;PARIS;FRANCE;48.862599;2.349615;Géocodé au numéro;3631;14277A;;75101;48.862599, 2.349615;75
PARIS PASSY;Bureau de Poste;40 RUE SINGER;;;75016;PARIS;FRANCE;48.856796;2.275938;Géocodé au numéro;3631;14236A;;75116;48.856796, 2.275938;75
LPR CENTRE CCIAL LES SABLONS RP;Relais poste commerçant;19 RUE DEBUSSY;;;95360;MONTMAGNY;FRANCE;48.9628;2.3372;Géocodé au numéro;3631;11656D;17444A;95427;48.9628, 2.3372;95
BELLOT AP;Agence postale communale;PLACE DE L EGLISE;;;77510;BELLOT;FRANCE;48.856498;3.31694;Géocodé au centre de la commune;3631;14651A;14692A;77030;48.856498, 3.31694;77
BAGNEUX BAS LONGCHAMPS BP;Bureau de Poste;1 CENTRE COMMERCIAL BAS LONGCHAMPS;;;92220;BAGNEUX;FRANCE;48.790192;2.312026;Géocodé au numéro;3631;17108A;;92007;48.790192, 2.312026;92
BRIE COMTE ROBERT;Bureau de Poste;RUE PETIT DE BEAUVERGER;;;77170;BRIE COMTE ROBERT;FRANCE;48.692945;2.608479;Géocodé au numéro;3631;14659A;;77053;48.692945, 2.608479;77
MONTIGNY LENCOUP AP;Agence postale communale;PLACE DE LA MAIRIE;;;77520;MONTIGNY LENCOUP;FRANCE;48.452556;3.060731;Géocodé au numéro;3631;14774A;14771A;77311;48.452556, 3.060731;77
SALINS AP;Agence postale communale;5 TER RUE DE COURCELLE;;;77148;SALINS;FRANCE;48.421739;3.02251;Géocodé au numéro;3631;14818A;14771A;77439;48.421739, 3.02251;77
ISLES LES MELDEUSES BP;Bureau de Poste;10 RUE DE LA GARE;;;77440;ISLES LES MELDEUSES;FRANCE;48.998464;3.006529;Géocodé au numéro;3631;14737A;;77231;48.998464, 3.006529;77
MITRY MORY REPUBLIQUE BP;Bureau de Poste;RUE DE LA REPUBLIQUE;;;77290;MITRY MORY;FRANCE;48.983892;2.616875;Géocodé au numéro;3631;14766A;;77294;48.983892, 2.616875;77
TOURNAN EN BRIE BP;Bureau de Poste;62 RUE DE PROVINS;;;77220;TOURNAN EN BRIE;FRANCE;48.738645;2.768432;Géocodé au numéro;3631;14833A;;77470;48.738645, 2.768432;77
FONTAINEBLEAU;Bureau de Poste;PLACE NAPOLEON BONAPARTE;;;77300;FONTAINEBLEAU;FRANCE;48.403797;2.700196;Géocodé au numéro;3631;14720A;;77186;48.403797, 2.700196;77
ESBLY;Bureau de Poste;1 RUE LEO LAGRANGE;;;77450;ESBLY;FRANCE;48.900079;2.810553;Géocodé au numéro;3631;14710A;;77171;48.900079, 2.810553;77
VILLENEUVE LES BORDES AP;Agence postale communale;RUE DU MONTOIS;;;77154;VILLENEUVE LES BORDES;FRANCE;48.48668;3.043582;Géocodé au numéro;3631;14851A;14771A;77509;48.48668, 3.043582;77
PARIS FAUBOURG ST ANTOINE CROZATIER;Bureau de Poste;80 AVENUE LEDRU ROLLIN;;;75012;PARIS;FRANCE;48.849894;2.374778;Géocodé au numéro;3631;14330A;;75112;48.849894, 2.374778;75
PROVINS CHAMPBENOIST BP;Bureau de Poste;AVENUE DE LA VOULZIE;;;77160;PROVINS;FRANCE;48.546994;3.29072;Géocodé au numéro;3631;14882A;;77379;48.546994, 3.29072;77
PARIS GARE DE LYON BP;Bureau de Poste;25 BOULEVARD DIDEROT;;;75012;PARIS;FRANCE;48.845994;2.374149;Géocodé au numéro;3631;14257A;;75112;48.845994, 2.374149;75
PARIS MUETTE MOZART BP;Bureau de Poste;39 RUE DE LA POMPE;;;75116;PARIS;FRANCE;48.8612;2.275309;Géocodé au numéro;3631;14359A;;75116;48.8612, 2.275309;75
PARIS LACHAMBEAUDIE BP;Bureau de Poste;1 RUE DE DIJON;;;75012;PARIS;FRANCE;48.835393;2.38536;Géocodé au numéro;3631;14183A;;75112;48.835393, 2.38536;75
SEINE PORT BP;Bureau de Poste;5 RUE DE MELUN;;;77240;SEINE PORT;FRANCE;48.557852;2.548744;Géocodé au numéro;3631;14822A;;77447;48.557852, 2.548744;77
PARIS SENTIER BP;Bureau de Poste;54 RUE D ABOUKIR;;;75002;PARIS;FRANCE;48.8673;2.346;Géocodé au numéro;3631;14251A;;75102;48.8673, 2.346;75
PARIS TERNES;Bureau de Poste;13 AVENUE NIEL;;;75017;PARIS;FRANCE;48.879695;2.294705;Géocodé au numéro;3631;14300A;;75117;48.879695, 2.294705;75
VILLEPINTE RPU GARE RP;Relais poste commerçant;2 AVENUE DE LA GARE;FRANPRIX;;93420;VILLEPINTE;FRANCE;;;Géocodé au centre de la commune;3631;11597D;17220A;93078;;93
PROVINS CHAMPBENOIST AP;Agence postale communale;RUE DU PRE BOTIN;MAISON DE QUARTIER DE CHAMPBENOIST;;77160;PROVINS;FRANCE;48.545355;3.293276;Géocodé au numéro;3631;10767D;14800A;77379;48.545355, 3.293276;77
LE CHESNAY AP;Agence postale communale;2 BIS BOULEVARD DU GENERAL EXELMANS;;PARLY;78150;LE CHESNAY;FRANCE;48.8267;2.1184;Géocodé au numéro;3631;11291D;14930A;78158;48.8267, 2.1184;78
MONTREUIL RPU FRANKLIN RP;Relais poste commerçant;40 RUE FRANKLIN;FRANPRIX;;93100;MONTREUIL;FRANCE;48.8629;2.4442;Géocodé au numéro;3631;11493D;17199A;93048;48.8629, 2.4442;93
PARIS PORTE D'ORLEANS BP;Bureau de Poste;1 PLACE DU 25 AOUT 1944;;;75014;PARIS;FRANCE;48.822799;2.325896;Géocodé au numéro;3631;14383A;;75114;48.822799, 2.325896;75
PARIS ODEON BEAUX ARTS;Bureau de Poste;118 BOULEVARD SAINT GERMAIN;;;75006;PARIS;FRANCE;48.852227;2.340642;Géocodé au numéro;3631;14252A;;75106;48.852227, 2.340642;75
PARIS RICHARD LENOIR;Bureau de Poste;97 BOULEVARD RICHARD LENOIR;;;75011;PARIS;FRANCE;48.862693;2.37175;Géocodé au numéro;3631;14343A;;75111;48.862693, 2.37175;75
PARIS BUTTES CHAUMONT BP;Bureau de Poste;2 RUE GOUBET;;;75019;PARIS;FRANCE;48.884404;2.390347;Géocodé au numéro;3631;14239A;;75119;48.884404, 2.390347;75
PARIS ARCHIVES BP;Bureau de Poste;67 RUE DES ARCHIVES;;;75003;PARIS;FRANCE;48.862498;2.359681;Géocodé au numéro;3631;14351A;;75103;48.862498, 2.359681;75
PARIS MOUSSY BP;Bureau de Poste;10 RUE DE MOUSSY;;;75004;PARIS;FRANCE;48.8578;2.3559;Géocodé au numéro;3631;14263A;;75104;48.8578, 2.3559;75
AGENCE POSTALE DE COURPALAY AP;Agence postale communale;;2 BIS RUE DE CHAMPRENARD;;77540;COURPALAY;FRANCE;48.65337;2.94336;Géocodé au centre de la commune;3631;10808D;14659A;77135;48.65337, 2.94336;77
LES ORMES SUR VOULZIE AP;Agence postale communale;2 RUE GRANDE;;;77134;LES ORMES SUR VOULZIE;FRANCE;48.464697;3.230721;Géocodé au centre de la commune;3631;14789A;14771A;77347;48.464697, 3.230721;77
ESAT RELAIS POSTE URBAIN RP;Relais poste commerçant;12 BIS RUE DE VERSAILLES;;;92430;MARNES LA COQUETTE;FRANCE;48.8281;2.1747;Géocodé au numéro;3631;11474D;17078A;92047;48.8281, 2.1747;92
AGENCE POSTALE COMMUNALE ST VRAIN AP;Agence postale communale;2 RUE DE LA LIBERATION;;;91770;ST VRAIN;FRANCE;48.542;2.3328;Géocodé au numéro;3631;11479D;16912A;91579;48.542, 2.3328;91
LIVERDY EN BRIE AP;Agence postale communale;8 RUE DE MEAUX;;;77220;LIVERDY EN BRIE;FRANCE;48.700389;2.776116;Géocodé au numéro;3631;14749A;14869A;77254;48.700389, 2.776116;77
PRESLES EN BRIE AP;Agence postale communale;RUE ABEL  LEBLANC;;;77220;PRESLES EN BRIE;FRANCE;48.71519;2.741576;Géocodé au numéro;3631;14799A;14869A;77377;48.71519, 2.741576;77
SAMOREAU AP;Agence postale communale;24 RUE DU HAUT SAMOREAU;;;77210;SAMOREAU;FRANCE;48.425405;2.756243;Géocodé au numéro;3631;14820A;14646A;77442;48.425405, 2.756243;77
LA ROCHETTE BP;Bureau de Poste;65 RUE HONORE DAUMIER;;;77000;LA ROCHETTE;FRANCE;48.521845;2.661313;Géocodé au numéro;3631;14803A;;77389;48.521845, 2.661313;77
SAINT PATHUS BP;Bureau de Poste;9 RUE SAINT ANTOINE;;;77178;ST PATHUS;FRANCE;49.0699;2.801347;Géocodé au numéro;3631;14813A;;77430;49.0699, 2.801347;77
HERICY BP;Bureau de Poste;9 RUE ALBERT BERTHIER;;;77850;HERICY;FRANCE;48.44712;2.762741;Géocodé au numéro;3631;14734A;;77226;48.44712, 2.762741;77
AGENCE POSTALE COMMUNALE HERICY AP;Agence postale communale;6 AVENUE DE L EGLISE;;;77850;HERICY;FRANCE;48.4492;2.7648;Géocodé au numéro;3631;11577D;14646A;77226;48.4492, 2.7648;77
FRANPRIX JUVISY RP;Relais poste commerçant;30 RUE MONTESSUY;;;91260;JUVISY SUR ORGE;FRANCE;48.687;2.3844;Géocodé au numéro;3631;11300D;16957A;91326;48.687, 2.3844;91
ORPHIN AP;Agence postale communale;6 GRANDE RUE;;;78125;ORPHIN;FRANCE;48.578191;1.779967;Géocodé au numéro;3631;14997A;15006A;78470;48.578191, 1.779967;78
FONTENAY SOUS BOIS RIGOLLOTS;Bureau de Poste;2 RUE EUGENE MARTIN;;;94120;FONTENAY SOUS BOIS;FRANCE;48.848796;2.457916;Géocodé au numéro;3631;17350A;;94033;48.848796, 2.457916;94
ANNET SUR MARNE BP;Bureau de Poste;28 RUE PAUL VALENTIN;;;77410;ANNET SUR MARNE;FRANCE;48.925934;2.720288;Géocodé au numéro;3631;14645A;;77005;48.925934, 2.720288;77
SAINT DENIS REPUBLIQUE;Bureau de Poste;59 RUE DE LA REPUBLIQUE;;;93200;ST DENIS;FRANCE;48.936392;2.354025;Géocodé au numéro;3631;17282A;;93066;48.936392, 2.354025;93
SAINT CLOUD VILLAGE BP;Bureau de Poste;12 PLACE DE SILLY;;;92210;ST CLOUD;FRANCE;48.844197;2.218628;Géocodé au numéro;3631;17152A;;92064;48.844197, 2.218628;92
ROSNY SUR SEINE BP;Bureau de Poste;60 RUE NATIONALE;;;78710;ROSNY SUR SEINE;FRANCE;49.001041;1.632528;Géocodé au numéro;3631;15008A;;78531;49.001041, 1.632528;78
LIMAY;Bureau de Poste;RUE DES 4 CHEMINS;;;78520;LIMAY;FRANCE;48.994508;1.736068;Géocodé au numéro;3631;14966A;;78335;48.994508, 1.736068;78
AUBERVILLIERS REPUBLIQUE RP;Relais poste commerçant;85 AVENUE DE LA REPUBLIQUE;LE MARCHE FRANPRIX;;93300;AUBERVILLIERS;FRANCE;;;Géocodé au centre de la commune;3631;11159D;17237A;93001;;93
BEZONS GRAND CERF BP;Bureau de Poste;154 RUE EDOUARD VAILLANT;RESIDENCE ARTHUR RIMBAUD;;95870;BEZONS;FRANCE;48.923993;2.207959;Géocodé au numéro;3631;17415A;;95063;48.923993, 2.207959;95
ARRONVILLE AP;Agence postale communale;12 RUE DE LA MAIRIE;;;95810;ARRONVILLE;FRANCE;49.181744;2.113947;Géocodé au numéro;3631;17417A;17469A;95023;49.181744, 2.113947;95
IVRY SUR SEINE PORT BP;Bureau de Poste;60 BD PAUL VAILLANT COUTURIER;;;94200;IVRY SUR SEINE;FRANCE;48.817798;2.39811;Géocodé au numéro;3631;17355A;;94041;48.817798, 2.39811;94
FRANCONVILLE;Bureau de Poste;20 BOULEVARD MAURICE BERTEAUX;;;95130;FRANCONVILLE LA GARENNE;FRANCE;48.986873;2.229031;Géocodé au numéro;3631;17455A;;95252;48.986873, 2.229031;95
SAINT MAUR DES FOSSES PRINCIPAL;Bureau de Poste;46 AVENUE FOCH;;;94100;ST MAUR DES FOSSES;FRANCE;48.802497;2.491347;Géocodé au numéro;3631;17330A;;94068;48.802497, 2.491347;94
MANDRES LES ROSES BP;Bureau de Poste;28 RUE DU GENERAL LECLERC;;;94520;MANDRES LES ROSES;FRANCE;48.7009;2.541221;Géocodé au numéro;3631;17319A;;94047;48.7009, 2.541221;94
SAINT GRATIEN BP;Bureau de Poste;44 RUE BERTHIE ALBRECHT;;;95210;ST GRATIEN;FRANCE;48.967197;2.283837;Géocodé au numéro;3631;17493A;;95555;48.967197, 2.283837;95
CHOISY LE ROI;Bureau de Poste;15 AVENUE LEON GOURDAULT;;;94600;CHOISY LE ROI;FRANCE;48.763211;2.406429;Géocodé au numéro;3631;17303A;;94022;48.763211, 2.406429;94
VETHEUIL BP;Bureau de Poste;10 PLACE DE LA MAIRIE;;;95510;VETHEUIL;FRANCE;49.062975;1.701412;Géocodé au numéro;3631;17508A;;95651;49.062975, 1.701412;95
LA CELLE ST CLOUD BENDERN AP;Agence postale communale;5 PLACE DU COMTE DE BENDERN;;;78170;LA CELLE ST CLOUD;FRANCE;48.841;2.1247;Géocodé au numéro;3631;15060A;14930A;78126;48.841, 2.1247;78
AUTHON LA PLAINE RP;Relais poste commerçant;17 GRANDE RUE;;;91410;AUTHON LA PLAINE;FRANCE;48.451415;1.956942;Géocodé au numéro;3631;16911A;16959A;91035;48.451415, 1.956942;91
PARIS PARC DE LA VILLETTE;Bureau de Poste;3 AV DU NOUVEAU CONSERVATOIRE;;;75019;PARIS;FRANCE;48.888382;2.39024;Géocodé au numéro;3631;14324A;;75119;48.888382, 2.39024;75
MORANGIS BP;Bureau de Poste;PLACE PIERRE BROSSOLETTE;;;91420;MORANGIS;FRANCE;48.704698;2.330237;Géocodé au numéro;3631;16973A;;91432;48.704698, 2.330237;91
PARIS ABBESSES BP;Bureau de Poste;8 PLACE DES ABBESSES;;;75018;PARIS;FRANCE;48.884171;2.338752;Géocodé au numéro;3631;14293A;;75118;48.884171, 2.338752;75
IGNY BOURG BP;Bureau de Poste;1 RUE DU BAS IGNY;;;91430;IGNY;FRANCE;48.744897;2.226289;Géocodé au numéro;3631;17042A;;91312;48.744897, 2.226289;91
PARIS GONCOURT;Bureau de Poste;5 RUE DES GONCOURT;;;75011;PARIS;FRANCE;48.869278;2.372281;Géocodé au numéro;3631;14273A;;75111;48.869278, 2.372281;75
PARIS ITALIE;Bureau de Poste;23 AVENUE D ITALIE;;;75013;PARIS;FRANCE;48.82864;2.356611;Géocodé au numéro;3631;14233A;;75113;48.82864, 2.356611;75
CHESSY AP;Agence postale communale;5 PLACE DE L EGLISE;;;77700;CHESSY;FRANCE;48.87959;2.764758;Géocodé au numéro;3631;14870A;14871A;77111;48.87959, 2.764758;77
SAVIGNY LE TEMPLE LA FORET BP;Bureau de Poste;CENTRE COMMERCIAL LES FONTAINES;;;77176;SAVIGNY LE TEMPLE;FRANCE;48.60372;2.551669;Géocodé au numéro;3631;14821A;;77445;48.60372, 2.551669;77
VILLENEUVE SUR BELLOT BP;Bureau de Poste;12 PLACE CONSTANT GALLOT;;;77510;VILLENEUVE SUR BELLOT;FRANCE;48.862335;3.342265;Géocodé au numéro;3631;14852A;;77512;48.862335, 3.342265;77
PIERRE LEVEE AP;Agence postale communale;;;;77580;PIERRE LEVEE;FRANCE;48.899791;3.036839;Géocodé au milieu de la rue;3631;14795A;14710A;77361;48.899791, 3.036839;77
MAROLLES SUR SEINE BP;Bureau de Poste;25 GRANDE RUE;;;77130;MAROLLES SUR SEINE;FRANCE;48.386415;3.034722;Géocodé au numéro;3631;14759A;;77279;48.386415, 3.034722;77
NOISIEL MENIER BP;Bureau de Poste;102 PLACE GASTON MENIER;;;77186;NOISIEL;FRANCE;48.856097;2.627436;Géocodé au numéro;3631;14787A;;77337;48.856097, 2.627436;77
SAINT MARD BP;Bureau de Poste;38 AVENUE DE LA GARE;;;77230;ST MARD;FRANCE;49.033717;2.695963;Géocodé au numéro;3631;14812A;;77420;49.033717, 2.695963;77
TRILPORT BP;Bureau de Poste;43 RUE DE MONTCEAUX;;;77470;TRILPORT;FRANCE;48.956867;2.949124;Géocodé au numéro;3631;14834A;;77475;48.956867, 2.949124;77
MELUN RP;Bureau de Poste;3 PLACE SAINT JEAN;;;77000;MELUN;FRANCE;48.539696;2.66229;Géocodé au numéro;3631;14763A;;77288;48.539696, 2.66229;77
PARIS RPU CAMPO FORMIO RP;Relais poste commerçant;135 RUE JEANNE D ARC;;;75013;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11512D;14303A;75113;;75
PARIS DENFERT ROCHEREAU;Bureau de Poste;15 B AVENUE DU GENERAL LECLERC;;;75014;PARIS;FRANCE;48.831975;2.330584;Géocodé au numéro;3631;14365A;;75114;48.831975, 2.330584;75
PARIS BEAUX ARTS BP;Bureau de Poste;22 RUE DES SAINTS PERES;;;75007;PARIS;FRANCE;48.856152;2.331422;Géocodé au numéro;3631;14339A;;75107;48.856152, 2.331422;75
PARIS BUTTE AUX CAILLES;Bureau de Poste;216 RUE DE TOLBIAC;;;75013;PARIS;FRANCE;48.825933;2.345805;Géocodé au numéro;3631;14326A;;75113;48.825933, 2.345805;75
PARIS REPUBLIQUE BP;Bureau de Poste;56 RUE RENE BOULANGER;;;75010;PARIS;FRANCE;48.868897;2.359248;Géocodé au numéro;3631;14314A;;75110;48.868897, 2.359248;75
PARIS BESSIERES BP;Bureau de Poste;81 BOULEVARD BESSIERES;;;75017;PARIS;FRANCE;48.896292;2.31954;Géocodé au numéro;3631;14354A;;75117;48.896292, 2.31954;75
PARIS PLACE DES FETES;Bureau de Poste;48 RUE COMPANS;;;75019;PARIS;FRANCE;48.877595;2.393697;Géocodé au numéro;3631;14345A;;75119;48.877595, 2.393697;75
PARIS PARC DES PRINCES;Bureau de Poste;109 BOULEVARD MURAT;;;75016;PARIS;FRANCE;48.8389;2.25705;Géocodé au numéro;3631;14325A;;75116;48.8389, 2.25705;75
PARIS MONTHOLON BP;Bureau de Poste;14 RUE BLEUE;;;75009;PARIS;FRANCE;48.875999;2.346198;Géocodé au numéro;3631;14309A;;75109;48.875999, 2.346198;75
PARIS DEBUSSY;Bureau de Poste;23 B RUE LEGENDRE;;;75017;PARIS;FRANCE;48.88396;2.313929;Géocodé au numéro;3631;14329A;;75117;48.88396, 2.313929;75
PARIS SAINTONGE BP;Bureau de Poste;64 RUE DE SAINTONGE;;;75003;PARIS;FRANCE;48.8641;2.365;Géocodé au numéro;3631;14328A;;75103;48.8641, 2.365;75
BAZOCHES LES BRAY AP;Agence postale communale;1 PLACE DE L EGLISE;;;77118;BAZOCHES LES BRAY;FRANCE;48.398595;3.188357;Géocodé au numéro;3631;14649A;14771A;77025;48.398595, 3.188357;77
PARIS BELLEVILLE BP;Bureau de Poste;73 BOULEVARD DE BELLEVILLE;;;75011;PARIS;FRANCE;48.870819;2.378043;Géocodé au numéro;3631;14181A;;75111;48.870819, 2.378043;75
PARIS CANAL SAINT MARTIN;Bureau de Poste;11 RUE LEON JOUHAUX;;;75010;PARIS;FRANCE;48.8697;2.3659;Géocodé au numéro;3631;14349A;;75110;48.8697, 2.3659;75
PARIS CROZATIER BP;Bureau de Poste;31 RUE CROZATIER;;;75012;PARIS;FRANCE;48.846843;2.381494;Géocodé au numéro;3631;14185A;;75112;48.846843, 2.381494;75
PARIS MEDICIS BP;Bureau de Poste;24 RUE DE VAUGIRARD;;;75006;PARIS;FRANCE;48.849333;2.337;Géocodé au numéro;3631;14369A;;75106;48.849333, 2.337;75
PARIS DROUOT BP;Bureau de Poste;19 RUE CHAUCHAT;;;75009;PARIS;FRANCE;48.874094;2.339671;Géocodé au numéro;3631;14278A;;75109;48.874094, 2.339671;75
PARIS 18 MONTMARTRE;Bureau de Poste;19 RUE DUC;;;75018;PARIS;FRANCE;48.892293;2.341798;Géocodé au numéro;3631;14238A;;75118;48.892293, 2.341798;75
PARIS EDITH PIAF;Bureau de Poste;21 RUE BELGRAND;;;75020;PARIS;FRANCE;48.8647;2.406;Géocodé au numéro;3631;14390A;;75120;48.8647, 2.406;75
ORLY AEROGARE OUEST BP;Bureau de Poste;AEROGARE D ORLY OUEST;BAT 402;ORLY AEROGARE;94390;PARAY VIEILLE POSTE;FRANCE;48.739298;2.37501;Géocodé au milieu d un îlot;3631;17371A;;91479;48.739298, 2.37501;91
SAINT DENIS FLOREAL BP;Bureau de Poste;SQUARE DE L ILE DE FRANCE;CENTRE COMMERCIAL;;93200;ST DENIS;FRANCE;48.942725;2.382331;Géocodé au numéro;3631;17203A;;93066;48.942725, 2.382331;93
AULNAY SOUS BOIS GALION BP;Bureau de Poste;BOULEVARD MARC CHAGALL;ILOT SISLEY;;93600;AULNAY SOUS BOIS;FRANCE;48.9532;2.4994;Géocodé au numéro;3631;17274A;;93005;48.9532, 2.4994;93
BOBIGNY PONT DE PIERRE AP;Agence postale communale;10 RUE RACINE;;;93000;BOBIGNY;FRANCE;48.912991;2.416097;Géocodé au numéro;3631;17242A;17184A;93008;48.912991, 2.416097;93
ARGENTEUIL CAREME PRENANT BP;Bureau de Poste;23 RUE PAUL VAILLANT COUTURIER;;;95100;ARGENTEUIL;FRANCE;48.946097;2.253938;Géocodé au numéro;3631;17419A;;95018;48.946097, 2.253938;95
ROSNY SOUS BOIS PRINCIPAL;Bureau de Poste;60 RUE JEAN PIERRE TIMBAUD;;;93110;ROSNY SOUS BOIS;FRANCE;48.870794;2.484439;Géocodé au numéro;3631;17212A;;93064;48.870794, 2.484439;93
JOINVILLE POLANGIS;Bureau de Poste;48 AVENUE DU GENERAL GALLIENI;;;94340;JOINVILLE LE PONT;FRANCE;48.819895;2.479408;Géocodé au numéro;3631;17356A;;94042;48.819895, 2.479408;94
CHAMPIGNY SUR MARNE PRINCIPAL;Bureau de Poste;54 RUE JEAN JAURES;;;94500;CHAMPIGNY SUR MARNE;FRANCE;48.814699;2.507197;Géocodé au numéro;3631;17299A;;94017;48.814699, 2.507197;94
ABLON SUR SEINE BP;Bureau de Poste;40 RUE DU BAC;;;94480;ABLON SUR SEINE;FRANCE;48.724094;2.418527;Géocodé au numéro;3631;17292A;;94001;48.724094, 2.418527;94
BEAUCHAMP BP;Bureau de Poste;130 CHAUSSEE JULES CESAR;;;95250;BEAUCHAMP;FRANCE;49.0094;2.197637;Géocodé au numéro;3631;17422A;;95051;49.0094, 2.197637;95
AGENCE POSTALE COMMUNALE DE MESSY AP;Agence postale communale;GRANDE RUE;MAIRIE;;77410;MESSY;FRANCE;48.9671;2.6998;Géocodé au numéro;3631;11432D;14854A;77292;48.9671, 2.6998;77
CONDE SUR VESGRE AP;Agence postale communale;14 RUE DE LA VESGRE;;;78113;CONDE SUR VESGRE;FRANCE;48.742059;1.661495;Géocodé au numéro;3631;14934A;14961A;78171;48.742059, 1.661495;78
VERSAILLES CHANTIERS BP;Bureau de Poste;18 RUE BENJAMIN FRANKLIN;;;78000;VERSAILLES;FRANCE;48.7976;2.1357;Géocodé au numéro;3631;15028A;;78646;48.7976, 2.1357;78
LE VESINET CENTRE;Bureau de Poste;2 AVENUE DES PAGES;;;78110;LE VESINET;FRANCE;48.894092;2.135507;Géocodé au numéro;3631;15030A;;78650;48.894092, 2.135507;78
HOUDAN;Bureau de Poste;198 RUE DES CLOS DE L ECU;;;78550;HOUDAN;FRANCE;48.792339;1.603692;Géocodé au numéro;3631;14961A;;78310;48.792339, 1.603692;78
LE PECQ BP;Bureau de Poste;36 RUE DE PARIS;;;78230;LE PECQ;FRANCE;48.896497;2.104147;Géocodé au numéro;3631;14999A;;78481;48.896497, 2.104147;78
LE PERREUX SUR MARNE RPU VAL 94 RP;Relais poste commerçant;165 BOULEVARD ALSACE LORRAINE;PMU LE VAL 94;;94170;LE PERREUX SUR MARNE;FRANCE;;;Géocodé au centre de la commune;3631;11830D;17325A;94058;;94
LE RELAIS DU CLAIR DE LUNE RP;Relais poste commerçant;PLACE  GEORGES POMPIDOU;;;78910;ORVILLIERS;FRANCE;;;Géocodé au centre de la commune;3631;14998A;14961A;78474;;78
ARNOUVILLE LES MANTES RP;Relais poste commerçant;2 RUE GASTON GODET;;;78790;ARNOUVILLE LES MANTES;FRANCE;;;Géocodé au centre de la commune;3631;14897A;14975A;78020;;78
PARIS RPU MARCADET RP;Relais poste commerçant;110 RUE MARCADET;;;75018;PARIS;FRANCE;;;Géocodé au centre de la commune;3631;11968D;14238A;75118;;75
LA POSTE RELAIS ROCHER RP;Relais poste commerçant;94 RUE DU ROCHER;;;75008;PARIS;FRANCE;48.88073;2.31704;Géocodé au numéro;3631;12265D;14342A;75108;48.88073, 2.31704;75
PARIS MINISTERE DES FINANCES BP;Bureau de Poste;139 RUE DE BERCY;BATIMENT B;;75012;PARIS;FRANCE;48.841094;2.37789;Géocodé au numéro;3631;14178A;;75112;48.841094, 2.37789;75
LA CELLE ST CLOUD HOTEL DE VILLE BP;Bureau de Poste;16 AVENUE CHARLES DE GAULLE;;;78170;LA CELLE ST CLOUD;FRANCE;48.846898;2.1352;Géocodé au numéro;3631;14923A;;78126;48.846898, 2.1352;78
PARIS MOUFFETARD FEUILLANTINES;Bureau de Poste;10 RUE DE L EPEE DE BOIS;;;75005;PARIS;FRANCE;48.841595;2.350399;Géocodé au numéro;3631;14225A;;75105;48.841595, 2.350399;75
PARIS PARMENTIER BP;Bureau de Poste;7 AVENUE PARMENTIER;;;75011;PARIS;FRANCE;48.859491;2.37913;Géocodé au numéro;3631;14171A;;75111;48.859491, 2.37913;75
PARIS SAINT MAUR BP;Bureau de Poste;113 RUE OBERKAMPF;;;75011;PARIS;FRANCE;48.8659;2.378425;Géocodé au numéro;3631;14202A;;75111;48.8659, 2.378425;75
